"gr.income" "height" "age" "duration" "married" "gender" "german" "abitur"
"5367" 3700 186 43 2.8 1 0 1 1
"5368" 3000 170 44 24 1 1 1 1
"5369" 2500 161 58 33.6 1 1 1 1
"5370" 2600 180 61 4.3 1 0 1 1
"5371" 1250 179 47 8.3 1 0 1 0
"5372" 325 169 62 8.6 1 1 1 0
"5373" 1630 176 45 26.5 0 0 1 0
"5374" 1450 174 55 8.9 1 1 1 1
"5375" 2150 174 57 0.2 1 0 1 0
"5376" 450 154 56 4.2 1 1 1 0
"5377" 4053 164 48 9.3 0 1 1 1
"5378" 800 160 24 2.4 0 1 1 0
"5379" 2000 160 29 2.2 1 1 1 0
"5380" 3324 190 28 1.2 1 0 1 1
"5381" 870 172 55 0.8 1 0 1 0
"5382" 325 150 46 3.1 1 1 1 0
"5383" 1020 175 44 0.5 1 1 1 1
"5384" 844 168 42 0.4 1 1 1 0
"5385" 1400 172 59 11.2 1 0 1 0
"5386" 2100 166 63 8.8 1 0 1 0
"5387" 750 163 31 1.1 1 1 1 0
"5388" 2100 174 35 6 1 0 1 0
"5389" 325 164 36 2 1 1 1 0
"5390" 2000 193 38 17.6 1 0 1 0
"5391" 1800 174 52 10.8 1 0 1 0
"5392" 800 165 52 1.3 1 1 1 0
"5393" 250 158 45 1.2 1 1 1 0
"5394" 3400 190 41 21.7 1 0 1 0
"5395" 1350 168 48 1.8 0 0 1 0
"5396" 1800 172 48 10.4 1 0 1 0
"5397" 2700 172 45 9.5 1 1 1 0
"5398" 159 172 62 3.4 1 0 1 0
"5399" 2812 178 57 29.4 1 0 1 1
"5400" 2550 169 58 13.7 1 1 1 1
"5401" 2500 178 54 5.3 1 0 1 1
"5402" 3000 167 54 30.3 1 1 1 1
"5403" 325 180 63 5.7 1 0 1 0
"5404" 250 168 32 6.7 0 0 1 0
"5405" 900 170 49 0.8 1 1 1 0
"5406" 1725 167 45 10.5 1 1 1 0
"5407" 2333 164 41 6.5 1 1 1 1
"5408" 2600 160 46 24.4 1 1 1 0
"5409" 3300 175 54 0.2 1 0 1 1
"5410" 964 165 53 4.3 1 1 1 0
"5411" 3221 164 44 5.9 1 1 1 0
"5412" 2300 190 24 1.1 0 0 1 0
"5413" 430 158 53 9.9 0 1 1 0
"5414" 1350 168 25 2 0 0 1 0
"5415" 1800 179 39 17 1 0 1 0
"5416" 1450 186 37 6.1 1 0 1 0
"5417" 1900 168 35 4.7 1 1 1 1
"5418" 2904 158 49 10.6 0 1 1 1
"5419" 2990 173 41 10.3 0 0 1 1
"5420" 800 165 43 1.6 1 1 1 0
"5421" 2000 172 52 12.3 0 0 1 0
"5422" 2400 168 50 11.8 1 0 1 0
"5423" 1600 153 48 10.9 1 1 1 0
"5424" 2000 170 40 16.3 0 0 1 0
"5425" 2200 168 56 25.5 1 0 1 0
"5426" 1250 168 42 10.1 0 0 1 0
"5427" 1450 178 24 2.2 0 0 1 0
"5428" 1250 165 37 10.6 0 1 1 0
"5429" 3600 186 38 2.9 0 0 1 0
"5430" 3400 180 29 3.1 0 0 1 0
"5431" 1278 168 23 0.3 0 1 1 1
"5432" 1750 175 51 34 1 0 1 0
"5433" 1219 163 27 4.5 0 1 1 1
"5434" 1450 167 42 6 0 1 1 0
"5435" 3400 180 47 2.2 0 0 1 1
"5436" 3600 189 37 0.3 1 0 1 1
"5437" 2454 172 35 3.4 1 1 1 1
"5438" 1000 173 25 3.8 0 1 1 0
"5439" 1330 170 24 5 0 1 1 0
"5440" 2300 180 36 17 0 0 1 0
"5441" 150 170 33 0.1 0 1 1 0
"5442" 2220 190 45 2.3 1 0 1 1
"5443" 1500 161 54 10.6 0 1 1 0
"5444" 1649 172 56 0.3 1 0 1 0
"5445" 1425 185 62 5.4 1 0 1 0
"5446" 960 164 60 9.8 1 1 1 0
"5447" 1600 169 44 2.6 1 0 1 0
"5448" 1600 169 38 6.8 1 1 1 0
"5449" 2000 169 53 30 1 1 1 1
"5450" 2200 175 46 28.4 1 0 1 0
"5451" 2800 158 45 22.5 1 1 1 1
"5452" 2300 182 23 0.8 0 0 1 0
"5453" 1500 176 22 0.8 0 0 1 0
"5454" 1650 178 50 10 0 0 1 0
"5455" 1700 179 56 10 0 0 1 0
"5456" 2120 178 45 5.6 1 0 1 0
"5457" 1350 163 35 0.8 0 1 1 0
"5458" 1144 186 42 2.9 0 0 1 0
"5459" 2450 182 26 5 0 0 1 0
"5460" 1389 163 27 0.3 0 1 1 0
"5461" 2650 165 40 20 1 1 1 1
"5462" 2280 184 43 24.5 1 0 1 0
"5463" 1550 176 46 4.2 1 0 1 0
"5464" 1175 168 46 10.8 1 1 1 0
"5465" 1030 175 31 0.8 0 0 1 0
"5466" 1030 153 24 5.8 0 1 1 0
"5467" 2250 174 43 9.5 1 1 1 0
"5468" 2800 181 44 9 1 0 1 0
"5469" 900 169 41 1.2 1 1 1 0
"5470" 1790 170 41 9.4 1 1 1 0
"5471" 1000 173 35 10.7 1 1 1 0
"5472" 1900 165 37 11.4 1 1 1 1
"5473" 3200 178 39 11.4 1 0 1 1
"5474" 1943 166 46 26.6 1 1 1 0
"5475" 1400 176 43 8.1 0 0 1 0
"5476" 2100 165 55 15.8 1 1 1 0
"5477" 2625 179 30 6.8 0 0 1 0
"5478" 600 166 51 0.6 1 1 1 0
"5479" 1201 187 27 2 0 0 1 0
"5480" 1400 186 25 4 0 0 1 0
"5481" 1430 180 29 0.5 0 0 1 0
"5482" 1098 172 26 0.2 0 1 1 0
"5483" 1800 187 43 0.3 1 0 1 0
"5484" 1860 167 41 21.4 1 1 1 0
"5485" 1600 178 21 2 0 0 1 0
"5486" 2100 173 40 10.4 1 0 1 0
"5487" 1110 160 41 7.8 1 1 1 0
"5488" 1450 185 52 2.8 1 0 1 0
"5489" 2400 162 49 11.5 1 1 1 1
"5490" 1300 185 45 1 1 0 1 0
"5491" 1699 168 41 6.4 0 1 1 0
"5492" 3067 163 36 11.4 1 1 1 1
"5493" 2961 172 39 11.4 1 0 1 1
"5494" 3000 173 55 11 1 0 1 1
"5495" 2000 157 55 36 1 1 1 0
"5496" 5000 185 46 11.4 1 0 1 1
"5497" 1800 165 46 10 1 1 1 0
"5498" 1002 153 43 9.5 1 1 1 0
"5499" 2400 169 43 21.7 0 1 1 1
"5500" 1300 183 49 12 1 0 1 0
"5501" 1000 172 47 0.2 0 0 1 0
"5502" 2000 169 64 47 1 0 1 1
"5503" 1250 160 46 26.5 0 1 1 0
"5504" 2400 169 51 6.3 0 0 1 0
"5505" 1000 170 43 4.5 1 1 1 0
"5506" 1900 166 40 13 1 1 1 0
"5507" 1400 180 21 1.7 0 0 1 1
"5508" 2000 184 22 3 0 0 1 0
"5509" 1750 170 26 4 0 1 1 1
"5510" 2150 193 38 11.8 1 0 1 0
"5511" 665 168 38 1.8 1 1 1 0
"5512" 1600 187 36 11.4 1 0 1 0
"5513" 1050 172 38 11.2 1 1 1 0
"5514" 1636 162 43 0.8 1 1 1 0
"5515" 2000 180 47 1 1 0 1 0
"5516" 1304 169 33 1.7 1 1 1 0
"5517" 3000 180 42 24 1 0 1 0
"5518" 1247 180 48 11.5 1 0 1 0
"5519" 748 163 23 0 1 1 1 0
"5520" 2200 176 30 0.4 1 0 1 0
"5521" 1100 170 43 4.3 1 1 1 0
"5522" 1630 173 49 1.7 1 0 1 1
"5523" 1100 171 24 0.2 0 1 1 0
"5524" 1393 174 22 3.8 0 1 1 0
"5525" 1500 160 40 1.8 1 1 1 1
"5526" 1800 170 43 1 1 0 1 0
"5527" 1221 170 36 4.4 1 0 1 0
"5528" 1400 163 29 0.8 0 1 1 0
"5529" 1666 186 31 9.4 0 0 1 0
"5530" 1100 172 53 3.3 1 1 1 0
"5531" 2400 167 59 41 1 0 1 0
"5532" 2200 182 33 1.4 0 0 1 1
"5533" 1400 167 27 2.8 0 1 1 0
"5534" 3067 159 35 5.6 0 1 1 1
"5535" 2860 162 36 1.8 0 1 1 1
"5536" 1574 180 32 7.8 0 0 1 1
"5537" 1275 164 58 2 1 1 1 0
"5538" 2093 182 30 0.2 0 0 1 0
"5539" 1405 184 61 10.3 1 0 1 0
"5540" 1792 179 38 10.3 1 0 1 0
"5541" 1206 168 30 10.6 1 1 1 0
"5542" 3000 157 36 12.3 1 1 1 1
"5543" 2070 186 34 12.3 1 0 1 1
"5544" 1928 185 31 12.6 0 0 1 0
"5545" 2590 176 63 11.6 1 0 1 1
"5546" 2590 168 61 12.1 1 1 1 1
"5547" 2000 179 35 10.3 0 0 1 1
"5548" 2300 158 28 6 0 1 1 1
"5549" 1800 162 28 1.8 0 1 1 0
"5550" 1000 180 31 2.8 1 0 1 0
"5551" 2045 163 46 3.6 1 1 1 1
"5552" 1680 178 46 3.8 1 0 1 1
"5553" 4250 167 45 0.9 0 1 1 1
"5554" 1620 169 23 1.3 0 1 1 0
"5555" 2665 176 26 0.9 0 0 1 0
"5556" 5000 176 50 7.7 1 0 1 1
"5557" 1789 164 29 1.3 0 1 1 1
"5558" 1400 163 34 5.7 0 1 1 0
"5559" 1751 174 43 1.3 1 1 1 1
"5560" 2400 178 46 5.6 1 0 1 0
"5561" 1350 195 26 1.2 0 0 1 0
"5562" 1074 172 23 0.2 0 1 1 0
"5563" 1662 164 22 0.8 0 1 1 1
"5564" 3500 160 46 3.2 1 1 1 1
"5565" 3306 168 58 11.3 1 1 1 1
"5566" 2675 178 59 10.1 1 0 1 1
"5567" 990 160 42 11.9 1 1 1 0
"5568" 3000 172 48 11.7 1 0 1 0
"5569" 1500 164 40 10.6 0 1 1 0
"5570" 2250 165 54 6.1 1 1 1 0
"5571" 2250 168 59 39 1 0 1 0
"5572" 2300 184 29 1.4 0 0 1 0
"5573" 2767 194 39 9 0 0 1 0
"5574" 1300 190 24 2.4 0 0 1 0
"5575" 830 176 45 6.7 1 1 1 0
"5576" 750 173 24 1.2 0 1 1 0
"5577" 1800 160 37 0.4 1 1 1 1
"5578" 1500 172 38 18.3 1 0 1 0
"5579" 1124 168 32 1.1 0 1 1 0
"5580" 2443 165 53 31.4 1 1 1 1
"5581" 2410 178 57 31.4 1 0 1 1
"5582" 2500 178 33 0.3 0 0 1 1
"5583" 1800 165 46 25 1 0 1 0
"5584" 1800 158 30 7.6 1 1 1 0
"5585" 1400 175 33 10.3 1 0 1 0
"5586" 6000 180 36 1.3 0 0 1 0
"5587" 1346 154 60 9.3 1 1 1 1
"5588" 1571 168 60 12.2 1 0 1 0
"5589" 2400 176 51 11.8 1 0 1 0
"5590" 2500 160 50 32.8 1 1 1 0
"5591" 2400 175 29 6.7 0 0 1 1
"5592" 1400 173 25 0.1 0 0 1 0
"5593" 1202 175 47 19.2 1 0 1 0
"5594" 1243 175 43 10.3 1 1 1 0
"5595" 3340 168 31 0.9 0 1 1 1
"5596" 2133 172 64 23.1 1 0 1 1
"5597" 2200 179 47 9.1 1 0 1 1
"5598" 3200 160 59 11.1 1 1 1 1
"5599" 1021 168 27 0.1 0 1 1 1
"5600" 1039 168 41 9.5 1 1 1 0
"5601" 6120 178 40 3.8 1 0 1 0
"5602" 1600 164 41 10.1 1 1 1 0
"5603" 4448 188 41 0.2 1 0 1 0
"5604" 1789 158 51 10.8 1 1 1 0
"5605" 2500 178 41 11 0 0 1 0
"5606" 1820 168 41 0.3 1 1 1 0
"5607" 2100 186 45 1.3 1 0 1 0
"5608" 1900 164 45 3 0 1 1 1
"5609" 984 161 37 1.2 1 1 1 1
"5610" 1180 172 36 7 1 0 1 0
"5611" 3600 174 42 24 1 1 1 0
"5612" 1620 182 53 1.3 1 0 1 1
"5613" 2020 158 41 12.6 1 1 1 0
"5614" 3145 180 38 1.3 0 0 1 1
"5615" 1200 172 27 1.7 1 0 0 1
"5616" 1500 171 40 6.2 1 1 1 0
"5617" 4000 175 49 15.8 1 0 1 0
"5618" 2970 184 43 5.7 1 0 1 0
"5619" 2400 168 43 8.3 1 1 1 0
"5620" 2604 172 22 0.9 0 1 1 1
"5621" 2000 176 56 21.7 1 0 1 0
"5622" 1500 155 52 34 1 1 1 0
"5623" 1200 167 33 5.3 1 1 1 0
"5624" 2200 182 36 6 1 0 1 0
"5625" 1285 172 51 5.3 0 1 1 0
"5626" 2050 179 31 3.5 0 1 1 1
"5627" 3650 190 34 6 0 0 1 1
"5628" 1025 161 41 0.1 0 1 1 0
"5629" 1250 170 57 3 1 0 1 0
"5630" 3450 162 55 30.5 1 1 1 1
"5631" 3584 174 53 29.5 1 0 1 1
"5632" 1100 176 58 1.9 1 0 1 0
"5633" 810 165 30 1.3 0 1 1 0
"5634" 890 162 31 7.8 0 1 1 0
"5635" 1550 171 36 8.6 0 0 1 0
"5636" 1900 161 39 1.2 1 1 1 1
"5637" 1993 168 44 9.1 1 0 1 1
"5638" 1295 168 53 5.9 0 0 1 1
"5639" 1175 170 44 2.3 0 1 1 1
"5640" 1300 170 27 0.6 1 1 1 1
"5641" 40 162 25 0.7 0 1 1 0
"5642" 2300 170 44 11.4 1 0 1 0
"5643" 2000 168 40 10.8 1 1 1 0
"5644" 2299 178 42 7.6 1 0 1 0
"5645" 1800 180 29 10 0 1 1 0
"5646" 2249 171 61 3.8 1 0 1 1
"5647" 2630 175 41 10.5 1 0 1 0
"5648" 860 172 38 4.1 1 1 1 1
"5649" 1278 160 42 1.4 0 1 1 0
"5650" 2000 189 50 9 1 0 1 1
"5651" 2900 161 48 18 1 1 1 0
"5652" 1250 160 52 0.9 1 1 1 0
"5653" 2250 176 52 10.1 1 0 1 0
"5654" 2569 181 24 1 0 0 1 1
"5655" 1700 161 53 11.3 1 1 1 0
"5656" 2350 175 31 8.4 0 0 1 0
"5657" 1150 165 31 8.3 0 1 1 0
"5658" 1866 177 32 0.2 1 1 1 0
"5659" 3200 191 33 6.3 1 0 1 0
"5660" 580 162 21 0.9 0 1 1 0
"5661" 3742 185 24 1.8 0 0 1 0
"5662" 1550 170 43 5.4 1 0 1 0
"5663" 2324 171 31 6.8 0 1 1 0
"5664" 2124 179 58 23 1 0 1 0
"5665" 983 168 55 11 1 1 1 0
"5666" 1920 167 30 10.3 0 1 1 0
"5667" 2500 168 36 16 0 1 1 1
"5668" 2100 162 44 25 1 1 1 1
"5669" 1175 169 32 6.9 0 0 1 0
"5670" 1500 180 47 5.4 1 0 1 0
"5671" 2450 170 45 11.3 1 1 1 1
"5672" 1300 179 37 18 0 0 1 0
"5673" 938 154 61 8.8 1 1 1 0
"5674" 4631 165 35 2.3 1 0 1 1
"5675" 2464 162 32 1.8 1 1 1 1
"5676" 2500 165 44 6.1 1 1 1 1
"5677" 1900 184 44 6.6 1 0 1 0
"5678" 2300 176 62 7.3 1 0 1 1
"5679" 1220 170 27 4.3 0 1 1 1
"5680" 233 156 54 3.7 1 1 1 0
"5681" 1600 163 57 10.1 0 1 1 0
"5682" 1829 176 44 5.5 1 0 1 0
"5683" 1350 173 50 0.6 0 0 1 0
"5684" 1000 175 24 0.2 0 0 1 0
"5685" 1340 156 42 3.9 1 1 1 0
"5686" 2140 176 43 10.2 1 0 1 0
"5687" 460 174 53 2.5 0 1 1 1
"5688" 1742 168 58 38.5 1 1 1 1
"5689" 1688 176 32 13 1 1 1 0
"5690" 900 165 41 7.3 1 1 1 1
"5691" 2362 186 34 15.4 0 0 1 0
"5692" 2000 164 38 4.7 0 1 1 0
"5693" 2452 165 53 7.4 1 1 1 0
"5694" 1176 183 29 8.3 1 0 1 1
"5695" 1370 170 53 31.8 1 1 1 1
"5696" 1200 168 25 1.4 0 1 1 1
"5697" 2000 185 32 10.8 1 0 1 0
"5698" 1800 177 48 1.3 1 0 1 0
"5699" 1533 185 27 0.1 1 0 1 0
"5700" 1500 164 60 8.2 0 1 1 0
"5701" 2900 180 39 7.6 0 0 1 0
"5702" 2834 160 61 9.5 0 1 1 1
"5703" 2556 178 50 5.5 1 0 1 1
"5704" 1700 173 55 1.6 0 0 1 0
"5705" 1600 173 45 7.5 0 0 1 1
"5706" 2000 165 44 14.6 1 0 1 0
"5707" 750 154 42 1.4 1 1 1 0
"5708" 1700 164 52 26.8 1 1 1 0
"5709" 3078 178 34 14 1 0 1 0
"5710" 2224 164 58 12.2 0 1 1 1
"5711" 1550 179 32 11 1 0 1 0
"5712" 1170 170 31 9.2 1 1 1 0
"5713" 2000 175 36 3.5 1 0 1 1
"5714" 2936 172 30 2.5 1 1 1 1
"5715" 1800 165 27 1.5 0 1 1 1
"5716" 3480 174 51 11 1 0 1 1
"5717" 2600 162 46 9 1 1 1 0
"5718" 2500 184 27 3 0 0 1 1
"5719" 2250 193 28 9 0 0 1 0
"5720" 1911 185 33 6.9 0 1 1 0
"5721" 2500 194 54 10.3 1 0 1 0
"5722" 1250 171 25 6 1 1 1 0
"5723" 1471 173 45 6.2 1 1 1 0
"5724" 1432 164 38 11.3 1 1 1 0
"5725" 1687 170 44 6.2 1 0 1 1
"5726" 2086 175 34 0.7 1 1 1 1
"5727" 3589 168 45 12.1 1 0 1 1
"5728" 3295 168 41 12.4 1 1 1 1
"5729" 1661 182 45 10.8 1 0 1 1
"5730" 2150 174 58 11.1 1 0 1 1
"5731" 2180 173 24 3.5 0 1 1 1
"5732" 2553 161 40 10.3 0 1 1 1
"5733" 2812 195 37 11.8 0 0 1 0
"5734" 2115 188 47 7 0 0 1 0
"5735" 916 173 33 5.9 1 1 1 1
"5736" 2000 173 44 23.3 1 1 1 0
"5737" 1800 179 24 3 0 0 1 0
"5738" 1323 176 55 7.8 1 0 1 1
"5739" 2429 160 50 29.6 1 1 1 1
"5740" 2558 174 49 15.7 0 0 1 0
"5741" 2090 167 38 7.3 1 0 1 0
"5742" 2541 160 36 13.9 1 1 1 0
"5743" 2150 173 59 9.9 1 1 1 0
"5744" 2400 170 39 0.9 1 0 1 0
"5745" 900 156 34 11 1 1 1 1
"5746" 3500 168 45 10.5 0 1 1 1
"5747" 3177 153 49 27.6 1 1 1 1
"5748" 1382 176 21 0 0 0 1 0
"5749" 1534 168 52 2.9 0 1 1 0
"5750" 3000 159 42 10.8 1 1 1 1
"5751" 2000 173 41 10.1 1 0 1 0
"5752" 5015 176 38 3.9 1 0 1 1
"5753" 716 167 35 1.9 1 1 1 1
"5754" 1840 179 55 3.7 1 0 1 0
"5755" 1800 163 36 0.8 0 1 1 1
"5756" 1500 182 35 6.8 1 0 1 0
"5757" 1000 165 30 0.3 1 1 1 0
"5758" 2000 180 51 27 1 0 1 0
"5759" 1881 168 24 4 0 1 1 0
"5760" 1500 170 28 0.9 0 1 1 0
"5761" 1278 158 42 11.9 0 1 1 1
"5762" 850 170 54 4 0 1 1 0
"5763" 975 185 40 0.2 0 0 1 0
"5764" 1250 174 42 3.6 1 1 1 1
"5765" 2613 168 60 35 1 0 1 1
"5766" 1431 163 57 32.2 1 1 1 1
"5767" 1990 156 36 5.7 0 1 1 1
"5768" 4200 187 29 2.8 0 0 1 1
"5769" 1074 174 39 1.3 0 0 1 0
"5770" 2308 169 28 2 0 1 1 1
"5771" 2224 172 41 9.9 1 1 1 1
"5772" 2157 178 40 6.3 1 0 1 0
"5773" 1125 168 24 0.2 0 1 1 1
"5774" 93 160 25 2.4 0 1 1 0
"5775" 103 175 30 12.3 0 0 1 0
"5776" 2300 180 62 5.5 0 0 1 1
"5777" 1338 162 46 2.4 0 1 1 1
"5778" 2200 173 42 0.3 0 0 1 0
"5779" 1230 155 35 2.8 0 1 1 0
"5780" 1750 182 27 7 1 0 1 0
"5781" 751 175 25 1.4 1 1 1 0
"5782" 3561 162 51 11.7 1 0 1 1
"5783" 1600 154 49 10.4 0 1 1 1
"5784" 2580 174 28 6.6 1 1 1 0
"5785" 2500 182 30 7.8 1 0 1 0
"5786" 2500 150 56 36.2 1 1 1 1
"5787" 3000 168 36 8 0 0 1 1
"5788" 1164 170 32 9.9 1 1 1 1
"5789" 1000 168 29 9.3 0 1 1 0
"5790" 3200 181 37 8 1 0 1 0
"5791" 1700 182 33 6.3 1 0 1 0
"5792" 1082 173 29 6.3 1 1 1 0
"5793" 995 160 48 0.6 0 1 1 0
"5794" 1075 180 26 1 1 0 1 0
"5795" 1300 169 25 1 1 1 1 0
"5796" 1431 153 44 6.7 1 1 1 0
"5797" 1698 174 47 10.7 1 0 1 0
"5798" 2100 158 24 4 0 1 1 0
"5799" 1961 171 24 1.8 0 0 1 0
"5800" 2011 162 41 12 0 1 1 1
"5801" 2300 163 23 4 0 1 1 0
"5802" 1777 174 42 5.8 0 0 1 0
"5803" 1500 183 46 20.8 1 0 1 1
"5804" 2200 165 45 25.3 1 1 1 1
"5805" 2000 182 33 0.5 1 0 1 0
"5806" 2260 168 30 9.3 1 1 1 0
"5807" 1100 158 44 9.3 1 1 1 0
"5808" 1100 165 47 1.9 1 1 1 1
"5809" 250 173 26 0.6 0 1 1 1
"5810" 1130 164 49 10.3 1 1 1 0
"5811" 1534 183 26 5.1 0 0 1 0
"5812" 1600 183 31 2.8 1 0 1 0
"5813" 4650 178 45 2.8 1 0 1 1
"5814" 2000 165 37 14.4 1 0 1 0
"5815" 100 164 32 0.2 1 1 1 0
"5816" 2045 169 65 1 1 0 1 0
"5817" 2000 178 33 10 1 0 1 0
"5818" 1561 176 60 33.3 1 0 1 0
"5819" 2400 163 52 23.8 1 1 1 0
"5820" 1610 168 54 6.6 1 0 1 0
"5821" 3750 176 37 5.4 1 0 1 1
"5822" 1000 163 39 9.8 1 1 1 1
"5823" 1495 181 47 1.3 1 0 1 0
"5824" 2265 162 46 27 1 1 1 0
"5825" 1208 166 26 0.6 0 1 1 0
"5826" 1800 187 27 0.3 0 0 1 0
"5827" 245 165 68 2.8 1 0 1 1
"5828" 2170 178 47 23 0 0 1 1
"5829" 1073 164 53 34 1 1 1 0
"5830" 1633 180 56 37 1 0 1 1
"5831" 490 156 39 21 0 1 1 0
"5832" 750 167 45 0.6 0 1 1 0
"5833" 1000 176 22 1.3 0 1 1 0
"5834" 2500 176 42 9.6 1 0 1 0
"5835" 2045 164 43 2.4 1 1 1 0
"5836" 1700 190 22 2 0 0 1 0
"5837" 1600 176 48 3.8 1 0 1 0
"5838" 2750 177 44 20.4 1 0 1 1
"5839" 315 170 44 1 1 1 1 0
"5840" 1719 155 54 7.8 1 1 1 1
"5841" 1800 180 42 20.3 1 0 1 0
"5842" 2000 172 42 2.8 1 1 1 1
"5843" 1100 178 34 6.6 1 1 1 0
"5844" 2183 182 37 7.1 1 0 1 0
"5845" 1669 174 44 21 1 0 1 0
"5846" 986 168 41 8.3 1 1 1 0
"5847" 2029 159 44 24.4 0 1 1 1
"5848" 2500 164 24 5.4 0 1 1 0
"5849" 1570 174 45 3.8 1 0 1 0
"5850" 4250 185 47 11 1 0 1 1
"5851" 1892 160 43 11 1 1 1 0
"5852" 2422 167 31 9.8 0 0 1 0
"5853" 1350 173 48 5 1 0 1 0
"5854" 2404 178 46 26.6 1 1 1 0
"5855" 3266 188 51 28.5 1 0 1 1
"5856" 2570 167 45 26 1 1 1 0
"5857" 1690 180 47 3.6 1 0 1 0
"5858" 2090 185 45 11.6 1 0 1 0
"5859" 1471 163 45 4.8 1 1 1 1
"5860" 1193 186 52 3 1 0 1 0
"5861" 2900 176 24 1.4 0 1 1 0
"5862" 2673 156 46 8.8 1 1 1 1
"5863" 3230 172 44 23 0 1 1 1
"5864" 2100 161 36 10.1 1 1 1 1
"5865" 1918 170 53 35 1 0 1 1
"5866" 2800 155 49 31 1 1 1 1
"5867" 2009 160 28 6 1 1 1 1
"5868" 2072 174 28 2 1 0 1 0
"5869" 1400 180 47 1.8 1 0 1 0
"5870" 1500 168 42 0.1 1 1 1 0
"5871" 2200 175 54 11.5 1 0 1 0
"5872" 1760 165 25 2 0 1 1 1
"5873" 1380 165 55 9.4 1 1 1 1
"5874" 1050 172 54 1.1 1 1 1 0
"5875" 1050 182 24 4 0 0 1 0
"5876" 2200 176 46 11.3 1 0 1 0
"5877" 2200 164 43 11.8 1 1 1 1
"5878" 2600 182 57 19.3 1 0 1 1
"5879" 2250 156 52 27.2 1 1 1 1
"5880" 2949 176 41 11.1 1 0 1 1
"5881" 1892 180 38 10 0 0 1 1
"5882" 3340 168 42 15.9 0 1 1 1
"5883" 1120 180 47 2.3 0 0 1 0
"5884" 161 158 50 0 0 1 1 0
"5885" 1170 170 45 0.3 0 0 1 0
"5886" 2480 156 49 19.1 1 1 1 1
"5887" 3200 182 41 20.3 1 0 1 1
"5888" 2360 170 44 5.1 1 0 1 1
"5889" 1320 150 42 11.4 1 1 1 1
"5890" 2280 178 34 9.8 1 0 1 0
"5891" 1412 167 30 8 1 1 1 0
"5892" 1700 187 37 10.2 1 0 1 0
"5893" 2580 163 32 5.8 1 1 1 0
"5894" 4679 152 29 3.4 0 1 1 1
"5895" 5297 174 31 1.9 0 0 1 1
"5896" 2850 156 54 30.8 1 1 1 1
"5897" 1970 161 50 10.6 1 1 1 1
"5898" 1130 177 44 11.2 1 1 1 1
"5899" 1640 193 46 8.7 1 0 1 0
"5900" 2200 164 51 26.3 1 1 1 1
"5901" 1630 172 52 0.9 1 0 1 0
"5902" 1050 175 30 6.9 1 0 1 0
"5903" 2300 180 41 7.9 0 0 1 0
"5904" 325 152 33 2.3 1 1 1 0
"5905" 1533 174 39 11.3 1 0 1 0
"5906" 1795 163 37 17.4 1 1 1 1
"5907" 4479 178 54 36.3 1 0 1 0
"5908" 1702 156 46 27 1 1 1 0
"5909" 2505 169 48 29 1 1 1 1
"5910" 1957 184 30 1.5 0 0 1 0
"5911" 3500 175 34 2.8 1 0 1 0
"5912" 2700 178 32 6.9 1 0 1 0
"5913" 1920 175 32 7.8 1 1 1 0
"5914" 5000 159 45 22.5 0 1 1 1
"5915" 1381 170 30 3.9 0 1 1 0
"5916" 3000 186 45 1.3 0 0 1 0
"5917" 1100 171 60 6.8 1 0 1 1
"5918" 2700 160 59 10.2 1 1 1 1
"5919" 2100 184 27 5.9 0 0 1 0
"5920" 1000 149 22 1.2 0 1 1 0
"5921" 500 171 52 0.1 1 1 1 0
"5922" 2900 175 32 2.5 0 0 1 0
"5923" 700 163 58 7.3 1 1 1 0
"5924" 500 178 29 0.8 0 1 1 0
"5925" 3238 167 45 10.6 1 1 1 1
"5926" 4100 178 47 10.9 1 0 1 1
"5927" 1425 180 31 10.9 1 0 1 0
"5928" 1814 172 30 6.6 1 1 1 0
"5929" 2820 177 48 9.1 1 0 1 1
"5930" 3000 160 49 12 1 1 1 1
"5931" 2200 165 48 28 1 0 1 1
"5932" 1431 170 24 5 0 1 1 1
"5933" 2500 166 32 0.3 0 0 1 0
"5934" 3200 172 40 19.5 1 0 1 1
"5935" 2200 165 36 14.3 1 1 1 0
"5936" 2700 176 53 0.7 1 0 1 0
"5937" 1520 165 50 24.4 1 1 1 0
"5938" 2000 170 25 2.5 0 1 1 1
"5939" 2500 182 36 1.1 1 0 1 1
"5940" 2000 167 52 11.5 0 1 1 1
"5941" 1483 170 24 6 0 1 1 0
"5942" 4850 173 51 27.3 1 0 1 1
"5943" 3165 171 47 10.4 1 1 1 1
"5944" 1900 188 28 3 0 1 1 1
"5945" 1280 170 43 0.9 1 0 1 0
"5946" 300 168 22 0.9 0 1 1 0
"5947" 2000 175 36 9.1 0 1 1 1
"5948" 1533 175 54 4.7 0 0 1 0
"5949" 920 168 34 7.6 0 1 1 0
"5950" 1300 162 27 6 1 1 1 0
"5951" 3500 158 44 21.7 1 1 1 1
"5952" 1834 162 40 0.6 1 1 1 1
"5953" 1390 180 38 11.8 1 0 1 0
"5954" 1500 161 58 7.8 1 0 1 0
"5955" 1564 170 58 6.3 1 1 1 0
"5956" 2400 172 29 3.4 0 0 1 1
"5957" 2500 183 27 3.2 0 0 1 0
"5958" 3300 172 25 3 0 0 1 0
"5959" 2200 157 25 3.4 0 1 1 1
